sku;name;categoria;tipo;estilo;corte;cuello;composicion;price;special_price;link_producto;link_imagen;product_type;temporada;Talles-disponibles
T0052CLE10;CamisaClerc;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;CottonBlend|60%Algodón-40%Poliester;219900;129900;t0052cle10;https://burgues.com/media/catalog/product/t/0/t0052cle10_0238.jpg;configurable;LINEA;L|XL|XXL
T0052CLE01;CamisaClerc;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;CottonBlend|60%Algodón-40%Poliester;219900;129900;t0052cle01;https://burgues.com/media/catalog/product/t/0/t0052cle01_265722.jpg;configurable;LINEA;XL
B0073BIL66;PantalónBill;Pantalones;Pantalones;Vestir;Regular;;97%Algodón-3%Elastano;199900;109900;b0073bil66;https://burgues.com/media/catalog/product/b/0/b0073bil66_0909.jpg;configurable;LINEA;40|46|48|50
B0073BIL21;PantalónBill;Pantalones;Pantalones;Vestir;Regular;;97%Algodón-3%Elastano;199900;109900;b0073bil21;https://burgues.com/media/catalog/product/b/0/b0073bil21_1060.jpg;configurable;LINEA;40|46|48|50
B0073BIL10;PantalónBill;Pantalones;Pantalones;Vestir;Regular;;97%Algodón-3%Elastano;199900;109900;b0073bil10;https://burgues.com/media/catalog/product/b/0/b0073bil10_0811.jpg;configurable;LINEA;40|44|46|48|50
T0052HAS08;CamisaHanso;Camisas;Camisas;Vestir;Relaxed;;CottonBlend|65%Algodón-35%Poliéster;159900;69900;t0052has08;https://burgues.com/media/catalog/product/t/0/t0052has04-1.jpg;configurable;LINEA;
B0071JER00;ChupinJersey;Denim;Pantalones;Sport;SlimFit;;CottonBlend|97%Algodón-3%Elastano;139900;49900;b0071jer00;https://burgues.com/media/catalog/product/b/0/b0071jer00-1.jpg;configurable;LINEA;28|30|32
T0052FRA08;CamisaFrancis;Camisas;Camisas;Vestir;SlimFit;CuelloCutaway;100%Algodón;160000;69900;t0052fra08;https://burgues.com/media/catalog/product/t/0/t0052fra08_0913.jpg;configurable;LINEA;XS|S|M
T0043CRO10;HoodieCross;Buzos;Hoodies;Sport;Regular;CuelloenV;100%Algodón;140000;49900;t0043cro10;https://burgues.com/media/catalog/product/t/0/t0043cro10_0938.jpg;configurable;LINEA;XS|M
T0043CRO30;HoodieCross;Buzos;Hoodies;Sport;Regular;CuelloenV;100%Algodón;140000;49900;t0043cro30;https://burgues.com/media/catalog/product/t/0/t0043cro30_0873.jpg;configurable;LINEA;XS|S|M|L|XL
L0073DOH08;PantalónDoha;Pantalones;Pantalones;Vestir;SlimFit;;100%Algodón;140000;49900;l0073doh08;https://burgues.com/media/catalog/product/l/0/l0073doh08.jpg;configurable;LINEA;48|50
T0065ESC10;TapadoEscocia|WoolBlend;Abrigos;Tapados;Vestir;ClassicFit;;WoolBlend|50%Lana-50%Poliester;699900;599900;t0065esc10;https://burgues.com/media/catalog/product/t/0/t0065esc10_1.jpg;configurable;LINEA;S|M|L|XL
T0030SEG10;CamperaSegovia|WoolBlend;Abrigos;Camperas;Vestir;ClassicFit;;WoolBlend|50%Lana-50%Poliester;499900;399900;t0030seg10;https://burgues.com/media/catalog/product/t/0/t0030seg10_1.jpg;configurable;LINEA;
B0073CAP21;PantalónCapri;Pantalones;Pantalones;Vestir;SlimFit;;68%Poliéster-30%Viscosa-2%Elastano;299900;199900;b0073cap21;https://burgues.com/media/catalog/product/b/0/b0073cap21-1.jpg;configurable;LINEA;
B0073CAP11;PantalónCapri;Pantalones;Pantalones;Vestir;SlimFit;;68%Poliéster-30%Viscosa-2%Elastano;299900;199900;b0073cap11;https://burgues.com/media/catalog/product/b/0/b0073cap11-1.jpg;configurable;LINEA;46|48
B0073CYP10;PantalónCyprus;Pantalones;Pantalones;Vestir;SlimFit;;65%Poliéster-35%Viscosa;299900;199900;b0073cyp10;;configurable;LINEA;46|48
B0073CYP21;PantalónCyprus;Pantalones;Pantalones;Vestir;SlimFit;;65%Poliéster-35%Viscosa;299900;199900;b0073cyp21;;configurable;LINEA;40|46|48
T0041MAR10;HoodieTejidoMarlo;Buzos;Hoodies;Sport;ClassicFit;;70%Viscosa-30%Poliester;299900;199900;t0041mar10;https://burgues.com/media/catalog/product/b/0/b0073poi60_265418.jpg;configurable;LINEA;XS|S|M
T0041MAR16;HoodieTejidoMarlo;Buzos;Hoodies;Sport;ClassicFit;;70%Viscosa-30%Poliester;299900;199900;t0041mar16;https://burgues.com/media/catalog/product/t/0/t0041mar16_1282.jpg;configurable;LINEA;XS|S|M
T0041MAR30;HoodieTejidoMarlo;Buzos;Hoodies;Sport;ClassicFit;;70%Viscosa-30%Poliester;299900;199900;t0041mar30;https://burgues.com/media/catalog/product/t/0/t0041mar30_1529.jpg;configurable;LINEA;XS|S|M
B0073CAP10;PantalónCapri;Pantalones;Pantalones;Vestir;SlimFit;;68%Poliéster-30%Viscosa-2%Elastano;299900;199900;b0073cap10;https://burgues.com/media/catalog/product/b/0/b0073cap10-1_1_.jpg;configurable;LINEA;50
B0073UNI10;PantalónUnique;Pantalones;Pantalones;Vestir;FrenchFit;;CottonBlend|95%Algodón-5%Elastano;199900;99900;b0073uni10;https://burgues.com/media/catalog/product/b/0/b0073uni10-1.jpg;configurable;LINEA;44|46
T0041RAN19;SweaterRanieri;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0041ran19;https://burgues.com/media/catalog/product/t/0/t0041ran19_1.jpg;configurable;LINEA;
T0042PAO60;PoleraPaolo;Sweaters;Poleras;Vestir;ClassicFit;CuelloPolera;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0042pao60;https://burgues.com/media/catalog/product/t/0/t0042pao60-1.jpg;configurable;LINEA;
T0042PAO08;PoleraPaolo;Sweaters;Poleras;Vestir;ClassicFit;CuelloPolera;WoolBlend|50%LanaMerino-50%Acrílico;199900;99900;t0042pao08;https://burgues.com/media/catalog/product/t/0/t0042pao08-1.jpg;configurable;LINEA;XS|XL|XXL
T0052MAG6A;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag6a;https://burgues.com/media/catalog/product/t/0/t0052mag6a-1.jpg;configurable;LINEA;
T0052MAG10;CamisaMagno|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;199900;99900;t0052mag10;https://burgues.com/media/catalog/product/t/0/t0052mag10-4_1.jpg;configurable;LINEA;XS|S
T0041ROM21;SweaterRoma|PuroAlgodón;Sweaters;Sweaters;Vestir;;;100%Algodón;199900;99900;t0041rom21;https://burgues.com/media/catalog/product/t/0/t0041rom21_1016.jpg;configurable;LINEA;
T0041ROM62;SweaterRoma|PuroAlgodón;Sweaters;Sweaters;Vestir;;;100%Algodón;199900;99900;t0041rom62;https://burgues.com/media/catalog/product/t/0/t0041rom62_0954_1.jpg;configurable;LINEA;
T0041ROM08;SweaterRoma|PuroAlgodón;Sweaters;Sweaters;Vestir;;;100%Algodón;199900;99900;t0041rom08;https://burgues.com/media/catalog/product/t/0/t0041rom08_0699.jpg;configurable;LINEA;S|L|XL|XXL
B0071BLK00;JeanBlack;Denim;Pantalones;Sport;SlimFit;;CottonBlend|97%Algodón-3%Elastano;149900;49900;b0071blk00;https://burgues.com/media/catalog/product/b/0/b0071blk00-1.jpg;configurable;LINEA;
T0051MAT01;PoloMater;Remeras;Chombas;Vestir;ClassicFit;;CottonBlend|94%Algodón-6%Elastano;149900;49900;t0051mat01;https://burgues.com/media/catalog/product/t/0/t0051mat01-1.jpg;configurable;LINEA;
T0051MAT10;PoloMater;Remeras;Chombas;Vestir;ClassicFit;;CottonBlend|94%Algodón-6%Elastano;149900;49900;t0051mat10;https://burgues.com/media/catalog/product/t/0/t0051mat10-1.jpg;configurable;LINEA;
T0021MON66;RemeraMonaco;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;29900;t0021mon66;;configurable;LINEA;
T0021MON21;RemeraMonaco;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;29900;t0021mon21;;configurable;LINEA;
T0021MON01;RemeraMonaco;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;29900;t0021mon01;https://burgues.com/media/catalog/product/t/0/t0021mon01_0587.jpg;configurable;LINEA;
T0021MON10;RemeraMonaco;Remeras;Remeras;Vestir;Regular;;100%Algodón;129900;29900;t0021mon10;https://burgues.com/media/catalog/product/t/0/t0021mon10_0481.jpg;configurable;LINEA;
V2191RAP35;MocasinRaphael;Shoes;Mocasines;Vestir;;;100%CueroVacuno;250000;149900;v2191rap35;https://burgues.com/media/catalog/product/v/2/v2191rap35.jpg;configurable;LINEA;
V2191RAP95;MocasinRaphael;Shoes;Mocasin;Vestir;;;100%CueroVacuno;250000;149900;v2191rap95;https://burgues.com/media/catalog/product/v/2/v2191rap95.jpg;configurable;LINEA;
I2173REL21;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Spandex;150000;49900;i2173rel21;https://burgues.com/media/catalog/product/e/d/edit_whatsapp_image_2026-03-26_at_17.36.jpg_1.jpeg;configurable;LINEA;XS|XL
I2243CAP01;HoodieCapetown;Buzos;Hoodies;Sport;Regular;;100%Algodón;150000;49900;i2243cap01;https://burgues.com/media/catalog/product/i/2/i2243cap01-1.jpg;configurable;LINEA;
V2341PET10;HoodiePetra;Sweaters;Sweaters;Sport;Regular;CuelloRedondo;CottonBlend|50%Algodón-50%Viscosa;150000;49900;v2341pet10;https://burgues.com/media/catalog/product/v/2/v2341pet10-1.jpg;configurable;LINEA;
1L0073MEG10;PantalónMegan;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|95%Algodón-5%Elastano;150000;49900;1l0073meg10;https://burgues.com/media/catalog/product/1/l/1l0073meg10.jpg;configurable;LINEA;
V2273REL08;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;v2273rel08;https://burgues.com/media/catalog/product/v/2/v2273rel08.jpg;configurable;LINEA;
I2173REL64;PantalónRelax;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|98%Algodón-2%Elastano;150000;49900;i2173rel64;https://burgues.com/media/catalog/product/i/2/i2173rel64.jpg;configurable;LINEA;
1L0073MEG62;PantalónMegan;Pantalones;Pantalones;Vestir;SlimFit;;CottonBlend|95%Algodón-5%Elastano;150000;49900;1l0073meg62;https://burgues.com/media/catalog/product/1/l/1l0073meg62.jpg;configurable;LINEA;
I2241LOR10;SweaterLorenzo;Sweaters;Sweaters;Vestir;SlimFit;CuelloPolera;WoolBlend|20%Lana-25%Poliéster-25%Algodón-30%Viscosa;150000;49900;i2241lor10;https://burgues.com/media/catalog/product/i/2/i2241lor10-1.jpg;configurable;LINEA;
T0052LIG01;CamisaLight;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Algodón;259900;149900;t0052lig01;https://burgues.com/media/catalog/product/t/0/t0052lig01-1.jpg;configurable;LINEA;XS|XL|XXL|3XL
T0052LORA8;CamisaLorens|AlgodónPremium70/1;Camisas;Camisas;Sport;Relaxed;CuelloCutaway;100%Algodón;259900;149900;t0052lora8;https://burgues.com/media/catalog/product/t/0/t0052lora8_1206.jpg;configurable;LINEA;
T0052LORD1;CamisaLorens|AlgodónPremium70/1;Camisas;Camisas;Sport;Relaxed;;100%Algodón;259900;149900;t0052lord1;https://burgues.com/media/catalog/product/t/0/t0052lord1_1238.jpg;configurable;LINEA;
T0051ANT10;PoloAntonio|WoolBlend;Remeras;Polos;Sport;ClassicFit;;WoolBlend|50%Lanamerino-30%Poliamida-20%Acrilico;259900;149900;t0051ant10;https://burgues.com/media/catalog/product/t/0/t0051ant10_1.jpg;configurable;LINEA;S|M|L|XXL
T0051ANT62;PoloAntonio|WoolBlend;Remeras;Polos;Sport;ClassicFit;;WoolBlend|50%Lanamerino-30%Poliamida-20%Acrilico;259900;149900;t0051ant62;https://burgues.com/media/catalog/product/t/0/t0051ant62_5.jpg;configurable;LINEA;M|L|XL|XXL
B0077PHI21;BermudaPhilo;Bermudas;Bermudas;Vestir;ClassicFit;;CottonBlend|97%Algodón-3%Elastano;199900;89900;b0077phi21;https://burgues.com/media/catalog/product/b/0/b0077phi21-1.jpg;configurable;LINEA;38|40|42|44|46|48
B0077PHI35;BermudaPhilo;Bermudas;Bermudas;Vestir;ClassicFit;;CottonBlend|97%Algodón-3%Elastano;199900;89900;b0077phi35;https://burgues.com/media/catalog/product/b/0/b0077phi35-1.jpg;configurable;LINEA;38|40|42|44|46|48
T0043MIR21;BuzoMiro;Buzos;Buzos;Vestir;ClassicFit;;100%Algodón;199900;89900;t0043mir21;https://burgues.com/media/catalog/product/t/0/t0043mir21_0851_2.jpg;configurable;LINEA;S|M|L|XL
B0074MON10;PantalónMond;Pantalones;Pantalones;Vestir;ClassicFit;;65%Poliéster-30%Viscosa-5%Elastano;219900;99900;b0074mon10;https://burgues.com/media/catalog/product/b/0/b0074mon10-1.jpg;configurable;LINEA;
B0074MON01;PantalónMond;Pantalones;Pantalones;Vestir;ClassicFit;;65%Viscosa-30%Poliester-5%Elastano;219900;99900;b0074mon01;https://burgues.com/media/catalog/product/b/0/b0074mon01_0093.jpg;configurable;LINEA;S|L|XL
T0067TIZ10;CamisacoTiziano;Abrigos;Camisacos;Vestir;Regular;;100%Viscosa;219900;99900;t0067tiz10;https://burgues.com/media/catalog/product/t/0/t0067tiz10-4.jpg;configurable;LINEA;XS
T0067TIZ66;CamisacoTiziano;Abrigos;Camisacos;Vestir;Regular;;100%Viscosa;219900;99900;t0067tiz66;https://burgues.com/media/catalog/product/t/0/t0067tiz66-4.jpg;configurable;LINEA;XS|S|M|L|XL|XXL
B0074MON21;PantalónMond;Pantalones;Pantalones;Vestir;ClassicFit;;65%Viscosa-30%Poliester-5%Elastano;219900;99900;b0074mon21;https://burgues.com/media/catalog/product/b/0/b0074mon21-1.jpg;configurable;LINEA;
T0041VIN30;PoloVinci;Sweaters;Sweaters;Vestir;SlimFit;CuelloenV;100%Lana;220000;99900;t0041vin30;https://burgues.com/media/catalog/product/t/0/t0041vin30-1.jpg;configurable;LINEA;XS|XL|XXL
B0077LEY62;BermudaLeyton|PuroLino;Bermudas;Bermudas;Vestir;Classic;;100%Lino;229900;99900;b0077ley62;https://burgues.com/media/catalog/product/b/0/b0077ley62-1_1.jpg;configurable;LINEA;
T0052BEN30;CamisaBen;Camisas;Camisas;Sport;Relaxed;CuelloCutaway;100%Algodón;229900;99900;t0052ben30;https://burgues.com/media/catalog/product/t/0/t0052ben30_0566.jpg;configurable;LINEA;
T0043KLE21;BuzoKlee;Buzos;Buzos;Vestir;ClassicFit;;100%Algodón;229900;99900;t0043kle21;https://burgues.com/media/catalog/product/t/0/t0043kle21_0923.jpg;configurable;LINEA;
T0041NIC16;SweaterNicasia;Sweaters;Sweaters;Vestir;ClassicFit;CuelloRedondo;100%Viscosa;199900;69900;t0041nic16;https://burgues.com/media/catalog/product/t/0/t0041nic66-1_1_.jpg;configurable;LINEA;
T0052SAF10;CamisaSafari|PuroLino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;200000;69900;t0052saf10;https://burgues.com/media/catalog/product/t/0/t0052safn0_0981.jpg;configurable;LINEA;
V2352THAC1;CamisaThai|Purolino;Camisas;Camisas;Vestir;ClassicFit;CuelloCutaway;100%Lino;239900;99900;v2352thac1;https://burgues.com/media/catalog/product/v/2/v2352thac1-1.jpg;configurable;LINEA;XS|XXL|3XL
T0030HOU10;CamperaHouston;Abrigos;Camperas;Sport;ClassicFit;;100%Poliester;559900;299900;t0030hou10;https://burgues.com/media/catalog/product/t/0/t0030hou10_4.jpg;configurable;LINEA;
S0095PIP10;SneakerPippen;Shoes;Zapatillas;Sport;;;100%CueroVacuno;239900;99900;sneaker-pippen-10;https://burgues.com/media/catalog/product/s/0/s0095pip10-1.jpg;configurable;LINEA;40|41|42|43
T0041BRU10;SacoBruno|PremiumWoolBlend;Sastreria;Sacos;Vestir;ClassicFit;CuelloRedondo;WoolBlend|50%Lanamerino-50%Acrilico;649900;499900;t0041bru10;https://burgues.com/media/catalog/product/t/0/t0041bru10_0845.jpg;configurable;LINEA;M|L
T0030BRE21;CamperaBreton;Abrigos;Camperas;Vestir;Regular;;100%Poliamida.Forro:100%Poliamida.Relleno:100%Poliéster;380000;99900;t0030bre21;https://burgues.com/media/catalog/product/t/0/t0030bre21-4.jpg;configurable;LINEA;
T0081CAI23;CamisacoCaines;Cueros;Camisacos;Vestir;Regular;;100%CueroDeCabra;500000;350000;t0081cai23;https://burgues.com/media/catalog/product/t/0/t0081cai23-1.jpg;configurable;LINEA;
T0081MAR67;CamisacoMark;Abrigos;Camisacos;Vestir;Regular;;100%CueroVacuno;979000;685300;t0081mar67;https://burgues.com/media/catalog/product/t/0/t0081mar67-1.jpg;configurable;LINEA;
T0067LIN08;CamisacoLinck;Abrigos;Camisacos;Vestir;Regular;;WoolBlend|55%lana-45%Poliester;449900;299900;t0067lin08;https://burgues.com/media/catalog/product/t/0/t0067lin08_0442.jpg;configurable;LINEA;M|L
T0041GIO10;SweaterGiovanni|PremiumWoolBlend;Sweaters;Sweaters;Sport;Relaxed;;WoolBlend|50%Lanamerino-30%Poliamida-20%Acrilico;349900;199900;t0041gio10;https://burgues.com/media/catalog/product/t/0/t0041gio10_1.jpg;configurable;LINEA;XS|S|M|L
T0041GIO60;SweaterGiovanni|PremiumWoolBlend;Sweaters;Sweaters;Sport;Relaxed;;WoolBlend|50%Lanamerino-30%Poliamida-20%Acrilico;349900;199900;t0041gio60;https://burgues.com/media/catalog/product/t/0/t0041gio60_4.jpg;configurable;LINEA;
T0041PAS10;SweaterPascal|MerinoWoolBlend;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|50%Lanamerino-30%Poliamida-20%Acrilico;349900;199900;t0041pas10;https://burgues.com/media/catalog/product/t/0/t0041pas10_1.jpg;configurable;LINEA;
T0041PAS08;SweaterPascal|MerinoWoolBlend;Sweaters;Sweaters;Sport;ClassicFit;;WoolBlend|50%Lanamerino-30%Poliamida-20%Acrilico;349900;199900;t0041pas08;https://burgues.com/media/catalog/product/t/0/t0041pas08_5.jpg;configurable;LINEA;
T0063KLO10;ChalecoKloter;Abrigos;Chalecos;Vestir;ClassicFit;;100%Poliamida.Forro:100%Poliamida.Relleno:100%Poliéster;299900;149900;t0063klo10;https://burgues.com/media/catalog/product/t/0/t0063klo10_0998.jpg;configurable;LINEA;XS|S
S0092TEB60;ZapatoTebas;Shoes;Zapatos;Vestir;;;100%CueroVacuno;300000;149900;s0092teb60;https://burgues.com/media/catalog/product/s/0/s0092teb60.jpg;configurable;LINEA;
B0073TAL21;PantalónTally;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|94%Lana-6%Elastano;359900;199900;b0073tal21;;configurable;LINEA;
B0073TAL10;PantalónTally;Pantalones;Pantalones;Vestir;SlimFit;;WoolBlend|94%Lana-6%Elastano;359900;199900;b0073tal10;https://burgues.com/media/catalog/product/b/0/b0073tal10-1.jpg;configurable;LINEA;
T0052LEMA8;CamisaLemans;Camisas;Camisas;Sport;Relaxed;CuelloCutaway;100%Algodón;259900;99900;t0052lema8;https://burgues.com/media/catalog/product/t/0/t0052lema8-1.jpg;configurable;LINEA;XS|S|M|L|XL|XXL
T0062ZAR04;TrenchZark;Abrigos;Trenchs;Sport;Regular;;CottonBlend|75%Algodón-25%Poliamida;469900;299900;trench-zark-04;https://burgues.com/media/catalog/product/t/0/t0062zar04-4.jpg;configurable;LINEA;S|L|XL|XXL
T0030ARA10;CamperaAragon;Abrigos;Camperas;Vestir;Regular;;100%Algodón.Delantero:100%Poliamida.Forro:100%Poliéster.Relleno:100%Poliéster;279900;99900;t0030ara10;https://burgues.com/media/catalog/product/t/0/t0030ara10-1_1.jpg;configurable;LINEA;XS
T0065CHE10;TapadoChester|100%Lana;Abrigos;Tapados;Vestir;ClassicFit;;100%Lana;779900;579900;t0065che10;https://burgues.com/media/catalog/product/t/0/t0065che10_1.jpg;configurable;LINEA;M|L
T0065CHE11;TapadoChester|100%Lana;Abrigos;Tapados;Vestir;ClassicFit;;100%Lana;779900;579900;t0065che11;https://burgues.com/media/catalog/product/t/0/t00654che11_0525.jpg;configurable;LINEA;M|L|XL
T0062KAR10;TrenchKarev;Abrigos;Trenchs;Vestir;ClassicFit;;100%Algodón;599900;399900;t0062kar10;https://burgues.com/media/catalog/product/t/0/t0062kar10_1981.jpg;configurable;LINEA;
T0030BUR10;CamperaBurgos|Woolblend;Abrigos;Camperas;Vestir;ClassicFit;;WoolBlend|50%Lana-50%Poliester;599900;399900;t0030bur10;https://burgues.com/media/catalog/product/t/0/t0030bur10_1.jpg;configurable;LINEA;XS|S|L|XL
T0067KIM10;CamisacoKiam;Abrigos;Camisacos;Vestir;Regular;;WoolBlend|55%Lana-45%Poliéster;499900;299900;t0067kim10;https://burgues.com/media/catalog/product/t/0/t0067kim10_0972.jpg;configurable;LINEA;
T0067SPI1F;CamisacoSpike;Abrigos;Tapados;Vestir;Regular;;100%Lana;499900;299900;t0067spi1f;https://burgues.com/media/catalog/product/t/0/t0067spi1f_0571.jpg;configurable;LINEA;
T0067KIM61;CamisacoKiam;Abrigos;Camisacos;Vestir;Regular;;WoolBlend|55%Lana-45%Poliéster;499900;299900;t0067kim61;https://burgues.com/media/catalog/product/t/0/t0067kim61_265441.jpg;configurable;LINEA;
T0030DRA62;CamperaDrago;Abrigos;Camperas;Vestir;;;100%Algodón;499900;299900;t0030dra62;https://burgues.com/media/catalog/product/t/0/t0030dra62_1312.jpg;configurable;LINEA;
T0061BIL21;SacoBill|100%Cotton;Sastreria;Sacos;Vestir;Regular;;97%Algodón-3%Elastano;499900;299900;t0061bil21;https://burgues.com/media/catalog/product/t/0/t0061bil21_1116.jpg;configurable;LINEA;46|48|54
T0030DAK10;CamperaDakota;Abrigos;Camperas;Sport;ClassicFit;;100%Poliester;499900;299900;t0030dak10;https://burgues.com/media/catalog/product/t/0/t0030dak10_1.jpg;configurable;LINEA;XS|M
T0030BOS21;CamperaBoston|WaterRepellent;Abrigos;Camperas;Sport;ClassicFit;;100%Poliester;499900;299900;t0030bos21;https://burgues.com/media/catalog/product/t/0/t0030bos21_1.jpg;configurable;LINEA;XS|S|M|L|XL|XXL
T0061BIL66;SacoBill|100%Cotton;Sastreria;Sacos;Vestir;Regular;;97%Algodón-3%Elastano;499900;299900;t0061bil66;https://burgues.com/media/catalog/product/t/0/t0061bil66_0944.jpg;configurable;LINEA;46|48|50|52|54|56
T0061BIL10;SacoBill|100%Cotton;Sastreria;Sacos;Vestir;Regular;;97%Algodón-3%Elastano;499900;299900;t0061bil10;https://burgues.com/media/catalog/product/t/0/t0061bil10_0947.jpg;configurable;LINEA;44|46|48|50|52|54|56
T0066AZI21;CazadoraAzis;Abrigos;Camperas;Vestir;Regular;;100%Algodón;449900;249900;t0066azi21;https://burgues.com/media/catalog/product/t/0/t0066azi21_0004.jpg;configurable;LINEA;L|XL
T0067BLE21;CamisacoBleu|100%Lana;Abrigos;Camisacos;Vestir;Regular;;100%Lana;399900;199900;t0067ble21;https://burgues.com/media/catalog/product/t/0/t0067ble21_265972.jpg;configurable;LINEA;XL
T0041COR21;CamperaCornel;Abrigos;Camperas;;ClassicFit;;WoolBlend|50%LanaMerino-30%Poliamida-20%Acrilico;369900;169900;t0041cor21;https://burgues.com/media/catalog/product/t/0/t0041cor21_0651.jpg;configurable;LINEA;S|M|L|XL|XXL
T0063GIL21;ChalecoGilmour;Abrigos;Chalecos;Vestir;ClassicFit;;100%Poliéster.Forro:100%Poliamida.Relleno:100%Poliéster;349900;149900;t0063gil21;https://burgues.com/media/catalog/product/t/0/t0063gil21-4_1_.jpg;configurable;LINEA;XL
T0042ALE66;PoleraAlessandro;Sweaters;Poleras;Vestir;ClassicFit;CuelloPolera;WoolBlend|70%Lana-30%Cashmere;349900;149900;t0042ale66;https://burgues.com/media/catalog/product/t/0/t0042ale66-4_1_.jpg;configurable;LINEA;XL|XXL
T0041MAU11;SweaterMaurice;Sweaters;Sweaters;Vestir;ClassicFit;;WoolBlend|90%LanaMerino-10%Cashemere;349900;149900;t0041mau11;https://burgues.com/media/catalog/product/t/0/t0041mau11_0178.jpg;configurable;LINEA;
T0030MIS10;CamperaMisisipi|WaterResistant;Abrigos;Camperas;Sport;ClassicFit;;100%Poliester;399900;179900;t0030mis10;https://burgues.com/media/catalog/product/t/0/t0030mis10_1.jpg;configurable;LINEA;XS|S
T0030GIL35;CamperaGilmour;Abrigos;Camperas;Vestir;Regular;;100%Poliéster.Forro:100%Poliamida.Relleno:100%Poliéster;399000;149900;t0030gil35;https://burgues.com/media/catalog/product/t/0/t0030gil35-4.jpg;configurable;LINEA;XL
